,Artist,Genre,Lyric
1963,Drive,Rock,Perco tempo. E faço coisas que você parece nem notar. Tantos planos e outra vez eu vou embora sem saber o que falar. Talvez eu seja só um novo amigo. talvez eu queira te levar comigo. Pra bem longe daqui. Onde nem o céu seja o limite. Esperei o tempo. Falar por mim. Coisas que eu não sei dizer. Olhando pra você. Sei que vejo. Você de um jeito que ninguém consegue enxergar. Tantos planos. E outra vez eu vou embora sem saber o que falar. Talvez eu seja só um novo amigo. Talvez eu queira te levar comigo. Pra bem longe daqui. Onde nem o céu seja o limite. Esperei o tempo. Falar por mim. Coisas que eu não sei dizer. Olhando pra você. Esperei o tempo. Falar por mim. Coisas que eu não sei dizer. Olhando pra você
1964,Drive,Rock,Por que não fui capaz? Quando aprendemos a mentir?. O que você deseja mais? Por que escolhemos ser assim?. No fim somos todos iguais.. Quanto tempo se passou? Quem vai cuidar dos nossos pais?. Será que existe mesmo um Deus? Porque você ficou pra trás?. Sem mais eu não consigo entender.... Se vamos todos terminar num mesmo céu. Tantas batalhas pra ganhar nenhum troféu.. Será que no fim das contas eu não soube dar valor?. O que devo confessar? Quantos crimes cometi?. Quanto custa pra te amar? Quais as drogas que ingeri?. Enfim isso eu não vou te dizer. Onde o mundo vai parar? Quem se importa com você?. O que podemos alcançar? Quantos filhos devo ter?. Me diz o que eu preciso saber. Se vamos todos terminar num mesmo céu. Tantas batalhas pra ganhar nenhum troféu. Será que no fim das contas eu não soube dar valor?
1965,Drive,Rock,Outra vez o sol insiste em me cegar. Eu já nem sei como acordei nesse lugar. A noite parecia me levar. Pessoas tão vazias a me rodear. Mas a festa estava mesmo boa. Que eu quase não podia ouvir. A solidão que em mim ecoa. Um beijo pra me distrair. Cantando pra comemorar. De novo tudo que eu já vi. E o teu sorriso como antes. Me diz pra onde ir. E a música te faz dançar. De um jeito que faz sentir. Que o tempo para nesse instante. E eu volto a me trair. Quer saber? Não ligo pra o que vão falar. Se eu já ganhei a fama de não me importar. Eu digo tudo que você quer escutar. Mas quando acordo só quero que você se vá. Pra o mais distante da minha vida. Que você possa caminhar. Assim encontro uma saída. Pra falta que me faz amar. Cantando pra comemorar. De novo tudo que eu já vi. E o teu sorriso como antes. Me diz pra onde ir. E a música te faz dançar. De um jeito que faz sentir. Que o tempo para nesse instante. E eu volto a me trair. Eu vou olhar pra todos os lados. Vou encontrar inocentes culpados. Eu não preciso de motivos pra sair daqui. Melhor correr pra ver mais de perto. E esquecer o que não deu certo. Eu deixo a sorte me levar pra onde eu devo ir. Cantando pra comemorar. De novo tudo que eu já vi. E o teu sorriso como antes. Me diz pra onde ir. E a música te faz dançar. De um jeito que faz sentir. Que o tempo para nesse instante. E eu volto a me trair
1966,Drive,Rock,Quando bate a solidão. Nos obriga sempre a encarar. Coisas que se escondem no porão. Esmagando o nosso peito. Por que há uma sombra que me persegue. Em todo lugar que eu vou. Desfigurando e destruindo. Tudo o que eu fui e o que eu sou. Eu daria tudo agora. O meu sangue e a minha fé. Pra mandar essa sombra embora. Mas já não há como voltar atrás. Por que há uma sombra que me persegue. Em todo lugar que eu vou. Desfigurando e destruindo. Tudo o que eu fui e o que eu sou
1967,Drive,Rock,Pensa em mim como um amigo. Algo assim. Afinal meu atrevimento é natural. Deixa eu ser o escravo dessa maldição. Pra compreender que as meninas tem maior intuição. Olho pro céu e vou. Pintando o céu de azul. Esse é meu sonho azul. Eu quero ver o seu. paladar ansioso pra experimentar. Brisa vem me trazendo o frescor do mar. Deixa eu ser. O herói que vai te resgatar. Pra comprovar que as meninas tem melhor educação. Olho pro céu e vou. Pintando o céu de azul. Esse é meu sonho azul. Eu quero ver o seu. Olho pro céu e vou. Pintando o céu de azul. Esse é meu sonho azul. Eu quero ver o seu
1968,Drive,Rock,É tão dificil perceber. Que esse medo só te leva. Pra longe de mim. Eu quero e tem que ser assim ??. O que você chama de amor. Não pode me satisfazer é preciso. Ir até o fim. Tem coisas que não se pode fugir. Tem coisas que não se pode fugir. Você nasceu com esse dom. De me fazer voltar a ser um garoto outra vez. E tudo vai ser sempre assim. Nunca pensei em te dizer. Que o que falta em você. É saber o que falta em mim. Tem coisas que não se pode fugir (4x)
1969,Drive,Rock,Tão difícil de explicar. Eu já pensei em desistir. Não consegue demonstrar. Então não posso prosseguir. Sei que uma escolha errada pode nos levar. Por uma outra estrada pra um outro lugar. E assim eu vou tentando melhorar. Vou me perdendo aos poucos sem notar. Que eu já não tenho mais pra onde ir. Que o meu destino é te fazer sorrir. E eu só preciso te falar. Vou embora antes do fim. (Talvez por medo). E assim desisto de tentar. (Um outro jeito). Melhor que tudo acabe assim. (E no silêncio). O tempo possa te apagar. Sei que uma escolha errada pode nos levar. Por uma outra estrada pra um outro lugar. E assim eu vou tentando melhorar. Vou me perdendo aos poucos sem notar. Que agora eu sei pra onde devo ir. Que o meu destino foi te ver partir. E eu sigo em frente agora. Sei que uma escolha errada pode nos levar. Por uma outra estrada pra um outro lugar. E assim eu vou tentando melhorar. Vou me perdendo aos poucos sem notar. Que agora eu sei pra onde devo ir. Que o meu destino foi te ver partir. Preciso te dizer.... Vai que eu quero te ver bem longe daqui.. Nossa história não existe mais.. E eu quero morrer que seja de rir. De tudo que passei até agora.
1970,Drive,Rock,Não peço desculpas. Por não poder te dar algo melhor. Meus olhos perseguem. Sinais que possam me levar. De volta pra você. Eu quero a chance de tentar trazer você pra mim. Eu já passei do tempo de brincar de ser feliz. De quê adiantaria de tudo eu ter. Se aqui do meu lado. Não esta você. Não tem sentido. E além das lembranças te encontrar. E a cada manhã te reconquistar. Tudo que eu sempre quis. Não peço desculpas. Por não poder te dar algo melhor. Meus olhos perseguem. Sinais que possam me levar. De volta pra você. Eu quero a chance de tentar trazer você pra mim. Eu já passei do tempo de brincar de ser feliz. De quê adiantaria de tudo eu ter. Se aqui do meu lado. Não esta você. Não tem sentido. E além das lembranças te encontrar. E a cada manha te reconquistar. Tudo que eu sempre quis
1971,Drive,Rock,Muita coisa foi dita. Em pouco tem sem se falar. Muita coisa foi feita. Você não entende porque fui embora. Eu quero coisas que não posso tocar. Desse lugar. Eu sei que fiz tudo errado. Agora volto pra me desculpar. Sozinho e embriagado. Com lágrimas que não vou derramar. Você não entende porque fui embora. Eu quero coisas que não posso tocar. E assim te encontro sozinha ao meu lado. Me pedindo pra ficar sem pensar
1972,Drop Hope,Rock,Descalço na estrada. Da vida e sem direção. Numa rua de arames farpados. A merce de uma única opção prossegui. E caminhar
1973,Dying Kingdom,Rock,Life's like a game. No matter what they say. Never lose your flame. Play hard is the only way. Don't lose your sanity. Your mind is yours to keep. Would you know who's friend or foe?. What's the point?. Where's the goal?. It's time to live your life. No second chance. No way to hide. The more you know. The less you need. This is your new perspective. What kind of destiny do you want for you?. Oh yeah!. You better watch your crooked steps. You are what you choose. What kind of destiny do you want for you?. Oh yeah!. You better watch your crooked steps. You are what you choose. Life's like a game. Pay for your own mistakes. Play hard is the only way. Don't lose your flame. So you won't break (Don't lose you flame). (This is the game...). Don't lose your sanity. Your mind is yours to keep. Would you know who's friend or foe?. What's the point?. Where's the goal?. What kind of destiny do you want for you?. Oh yeah!. You better watch your crooked steps. You are what you choose. What kind of destiny do you want for you?. Oh yeah!. You better watch your crooked steps. You are what you choose. Life's like a game. No matter what they say. Never lose your flame. Play hard is the only way. Don't lose your sanity. Your mind is yours to keep. Would you know who's friend or foe?. What's the point?. Where's the goal?
1974,Dying Kingdom,Rock,I thought I knew it all. Until I hit the road. So many ways to die. And stories to be told. Can you feel the pressure?. Can you see the other side?. There's no direction. I'm running out of time. I keep on searching. For a place to call it home. I'm living on my way. I need to break this dome. Can you feel the pressure?. Can you see the other side?. There's no direction. I'm running out of time. (Long road to nowhere). Nowhere is all I need. (Don't know where I'm going). 'Cos I don't know where I've been. (Do you need a reason?). Don't tell me what I need. (Nothing else matters). We are born to be free. Nowhere is all I need now. (Long road to nowhere). Nowhere is all I need. (Don't know where I'm going). 'Cos I don't know where I've been. (Do you need a reason?). Don't tell me what I need. (Nothing else matters). We are born to be free. Nowhere is all I need. Can you feel the pleasure?. Can you choose another life?. There is no perfection. I'm running out of time. I'll keep on searching. For a place to call it home. I'm living on my way. I need to break this dome. Can you feel the pressure?. Can you see the other side?. There's no direction. I'm running out of time. (Long road to nowhere). Nowhere is all I need. (Don't know where I'm going). 'Cos I don't know where I've been. (Do you need a reason?). Don't tell me what I need. (Nothing else matters). We are born to be free. (Long road to nowhere). (Don't know where I'm going). (Do you need a reason?). (Nothing else matters)
1975,Dying Kingdom,Rock,Here comes a peaceful man for the world outside. (For the world outside). What if I said that right and wrong mean the same?. It's insane. The mask of sanity. Stolen from reality. Nothing standing on his way. The end always justifies the means. Magnetic ability. Justifies delinquency. Dominate and humiliate. Performing acts and changing facts to win. You are not the only one. There's no reaction. Where's the point of sanity?. Discharge of aggression. There are no rules to unleash the beast again. Sadistic impulsive nature. A deep-seated rage. Without shame or guilt. Bad reputation. A heartless human being. Just another sociopath. Another human being (Another human being). Blinded by his selfish pride. Mimicking empathy (Empathy). Behind the lies of an actor's life. Faking lack of low self-esteem (Lack of low self-esteem). Confused path through an empty mind. A childhood mystery. You are not the only one. The mask of sanity. Stolen from reality. Dominate and humiliate. Nothing standing on his way. Just another sociopath. Another human being (Another human being). Blinded by his selfish pride. Mimicking empathy. Just another sociopath. Faking lack of low self-esteem (Lack of low self-esteem). Confused path through an empty mind. A childhood mystery. Here comes a peaceful man for the world outside. Alright. What if I said that right and wrong mean the same?. It's insane. The mask of sanity. Stolen from reality. Nothing standing on his way. The end always justifies the means. Magnetic ability. Justifies delinquency. Dominate and humiliate. Performing acts and changing facts to. Just another sociopath. Another human being (Another human being). Blinded by his selfish pride. Mimicking empathy (Empathy). Behind the lies of an actor's life. Faking lack of low self-esteem (Lack of low self-esteem). Confused path through an empty mind. A childhood mystery. You are not the only one. You're just another sociopath
1976,Electronic,Rock,it's early but I'm leaving. a new dawn and a new religion. help me and I will try. lend me the hand of (life?). show me that I can fly. just stand there by my side. how many words are written. you can read but you don't listen. it's there in front of you. take a look it's quite a view. oh how could I know. reaping the seed that can't be sown. It happens all the time. but not when you're around. why do some people shine. while others search the ground. it's like walking in the snow. it's happening right now. it's got to be somehow. hello stranger you're the reason. that I live and that I keep on breathing. sing me a lullaby. don't let this baby cry. I'm lost inside my mind. fresh water pure will clean me. renew the force within me. just something I must do. I would leave the world to you. .
1977,Electronic,Rock,Come down from your throne leave your body alone somebody must change you are the reason i've been waiting for so long somebody holds the key well. I'm near the end and i just ain't got no time and i'm wasted and. I can't find my way home come down on your own and leave your body alone somebody must change you are the reason that. I've been waiting so long somebody holds the key well i'm near the end and i just ain't got no time and i'm wasted and i can't find my way home can't find my way home can't find my way home can't find my way home well i'm near the end and i just ain't got no time and i'm wasted and i can't find my way home can't find my way home can't find my way home can't find my way home.
